Dates,FutRet,xomRet,bpRet,rdsaRet,gb03,DSpot
6/12/2024,0.6224,-1.1055,-0.3084,-0.2601,5.392,78.5
6/13/2024,-0.3159,-0.8023,-1.0405,-0.6135,5.389,78.62
6/14/2024,0.4489,-0.8451,-0.8525,-0.463,5.385,78.45
6/17/2024,2.2476,-0.6874,0.6306,0.3411,5.388,80.33
6/18/2024,1.1313,0.9413,0.7975,0.3399,5.383,81.57
6/19/2024,1.1313,0.9413,0.7975,0.4312,5.383,81.57
6/20/2024,0.9406,2.1576,0.9042,0.7666,5.374,82.17
6/21/2024,-0.9571,-0.877,-0.5601,0.0304,5.364,80.73
6/24/2024,1.335,2.9704,2.0839,0.8823,5.352,81.63
6/25/2024,-1.0038,0.2806,-0.469,0.6031,5.351,80.83
6/26/2024,-0.1901,0.035,-0.9978,-0.7944,5.378,80.9
6/27/2024,1.4857,0.4283,0.6999,0.8309,5.372,81.74
6/28/2024,-0.4129,0.1915,0.3614,0.6743,5.358,81.54
7/1/2024,2.4501,-0.139,0.9141,0.8483,5.361,83.38
7/2/2024,-0.5273,-0.6785,0.9058,0.5165,5.37,82.81
7/3/2024,0.1973,0.508,0.5713,-0.5139,5.388,83.88
7/4/2024,0.1973,0.508,0.5713,1.2397,5.388,83.88
7/5/2024,0.0492,-1.2112,0.2164,-1.0641,5.38,83.16
7/8/2024,-1.0946,-1.0497,-1.3495,-0.8398,5.375,82.33
7/9/2024,-0.8083,-1.1054,-4.788,-0.2675,5.358,81.41
7/10/2024,0.8901,0.8834,0.2874,0.2086,5.372,82.1
7/11/2024,0.5716,1.1883,0.4298,-0.2974,5.344,82.62
7/12/2024,-0.8525,0.0177,0.3994,0.0596,5.338,82.21
7/15/2024,-0.162,1.7127,-0.4547,-0.1937,5.332,81.91
7/16/2024,-1.323,0.7204,-0.3997,-0.7018,5.335,80.76
7/17/2024,1.9732,1.3788,1.5191,0.6165,5.342,82.85
7/18/2024,-0.8931,0.9861,0.48,1.2704,5.34,82.82
7/19/2024,-2.378,-2.298,-0.5901,-1.6086,5.334,80.13
7/22/2024,-0.4872,-0.6892,-0.1413,-0.12,5.326,79.78
7/23/2024,-1.2883,-1.6136,-1.0756,-1.1864,5.303,76.96
7/24/2024,0.248,1.4108,-0.8584,0.3647,5.314,77.59
7/25/2024,0.8462,2.1042,1.5296,-0.2877,5.309,78.28
7/26/2024,-1.7428,-0.0852,0.199,0.4252,5.295,77.16
7/29/2024,-1.2088,-1.0483,-0.8227,-0.0302,5.287,75.81
7/30/2024,-0.9709,1.7829,-0.4291,-0.1059,5.289,74.73
7/31/2024,4.405,0.3554,1.6662,2.3471,5.287,77.91
8/1/2024,-1.8652,-1.3829,-1.7802,-0.577,5.257,76.31
8/2/2024,-3.8013,-0.0599,-1.9563,-2.3512,5.181,73.52
8/5/2024,-0.2316,-1.8053,-3.1984,-3.566,5.214,72.94
8/6/2024,-1.0516,-0.5315,-0.1516,0.4425,5.204,73.2
8/7/2024,3.0918,1.3315,0.3339,2.297,5.223,75.23
8/8/2024,0.897,1.9104,1.3616,0.3999,5.222,76.19
8/9/2024,1.1412,0.8143,0.7164,0.2604,5.215,76.84
8/12/2024,3.1619,0.1262,1.1726,0.9167,5.213,80.06
8/13/2024,-1.2591,-0.958,0.1783,-0.3785,5.181,78.35
8/14/2024,-1.3524,0.9248,-0.0297,0.228,5.208,76.98
8/15/2024,1.0706,0.6137,1.2463,1.208,5.223,78.16
8/16/2024,-1.4081,-0.4717,-0.0293,-0.3479,5.213,76.65
8/19/2024,-2.5419,0.3046,0.088,0.774,5.197,74.37
8/20/2024,-0.7394,-3.3325,-2.2261,-2.7108,5.174,74.04
8/21/2024,-1.666,-0.6371,0.4194,-0.356,5.149,71.93
8/22/2024,1.3499,0.7729,-0.0597,-0.2175,5.165,73.01
8/23/2024,2.6774,1.3859,1.8209,0.5916,5.134,74.83
8/26/2024,3.0179,2.1406,0.8209,1.1144,5.132,77.42
8/27/2024,-1.7217,-0.9511,-0.0291,-0.3521,5.108,75.53
8/28/2024,-1.3204,-0.9857,-0.4363,-0.7373,5.11,74.52
8/29/2024,1.7091,1.3817,0.7011,0.6654,5.125,75.91
8/30/2024,-3.1653,-0.1608,-1.4795,-1.2913,5.117,73.55
